City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Haines Junction,CA,2021-04-16 19:51:36,60.7522,-137.5108,41.0,45,89,4.61
295,Ballina,AU,2021-04-16 19:51:37,-28.8667,153.5667,64.4,82,90,6.91
296,Kudahuvadhoo,MV,2021-04-16 19:47:39,2.6708,72.8944,82.58,70,56,5.06
297,Tevaitoa,PF,2021-04-16 19:51:37,-16.7833,-151.5,82.17,74,9,11.9
298,Troitskoye,RU,2021-04-16 19:51:37,52.9821,84.6757,39.52,97,100,3.78
299,Salalah,OM,2021-04-16 19:51:18,17.0151,54.0924,82.4,74,0,4.61
300,Faya,SA,2021-04-16 19:51:38,18.3851,42.4509,68.0,26,0,6.91
301,Bonfim,BR,2021-04-16 19:51:38,3.0833,-59.95,83.62,62,98,7.25
302,Puerto Del Rosario,ES,2021-04-16 19:50:07,28.5004,-13.8627,69.8,68,75,16.11
303,Eureka,US,2021-04-16 19:47:09,40.8021,-124.1637,53.01,87,90,4.61
304,Ostrovnoy,RU,2021-04-16 19:51:39,68.0531,39.5131,35.82,88,100,19.73
305,Solnechnyy,RU,2021-04-16 19:50:40,50.7214,136.6319,28.6,96,98,3.27
306,Airai,TL,2021-04-16 19:50:44,-8.9266,125.4092,57.61,87,44,2.75
307,Campbell River,CA,2021-04-16 19:51:39,50.0163,-125.2446,66.2,34,1,6.91
308,Alice Springs,AU,2021-04-16 19:51:40,-23.7,133.8833,55.99,71,0,6.91
309,Bonthe,SL,2021-04-16 19:51:40,7.5264,-12.505,81.45,79,24,10.16
310,Grafton,US,2021-04-16 19:51:40,42.207,-71.6856,36.0,80,90,25.32
311,Sorong,ID,2021-04-16 19:50:20,-0.8833,131.25,78.78,85,80,10.04
312,Dong Hoi,VN,2021-04-16 19:51:41,17.4833,106.6,74.5,91,100,1.48
313,Howard,US,2021-04-16 19:51:41,39.2504,-76.933,59.0,53,68,1.99
314,Khatanga,RU,2021-04-16 19:51:41,71.9667,102.5,7.65,95,100,9.62
315,Santiago,CL,2021-04-16 19:48:19,-33.4569,-70.6483,82.99,29,1,5.75
316,Ierapetra,GR,2021-04-16 19:51:41,35.01,25.7353,62.6,88,40,3.44
317,La Ronge,CA,2021-04-16 19:51:40,55.1001,-105.2842,53.6,32,14,3.44
318,Ambato,EC,2021-04-16 19:51:42,-1.2491,-78.6168,68.0,60,40,5.75
319,Najran,SA,2021-04-16 19:46:42,17.4924,44.1277,77.0,25,40,11.5
320,Saryg-Sep,RU,2021-04-16 19:51:42,51.5,95.6,37.81,59,4,3.49
321,Sampit,ID,2021-04-16 19:51:43,-2.5333,112.95,72.48,94,98,0.89
322,Anadyr,RU,2021-04-16 19:51:43,64.75,177.4833,33.8,80,0,15.66
323,Broome,US,2021-04-16 19:51:43,42.2506,-75.833,42.01,93,90,9.22
324,Makinsk,KZ,2021-04-16 19:51:43,52.6292,70.4169,41.65,83,83,11.48
325,Henties Bay,NA,2021-04-16 19:51:44,-22.116,14.2845,72.5,62,99,4.56
326,Ketchikan,US,2021-04-16 19:51:44,55.3422,-131.6461,50.0,66,1,10.36
327,Esperance,AU,2021-04-16 19:51:44,-33.8667,121.9,51.8,87,91,8.05
328,Labuan,MY,2021-04-16 19:51:45,5.2767,115.2417,77.0,100,20,4.29
329,Jonava,LT,2021-04-16 19:51:45,55.0833,24.2833,53.6,58,0,6.91
330,Safaga,EG,2021-04-16 19:51:45,26.7292,33.9365,80.6,18,0,11.5
331,Calderitas,MX,2021-04-16 19:51:46,18.55,-88.25,87.8,66,40,17.27
332,Itamaraca,BR,2021-04-16 19:51:46,-7.7478,-34.8256,75.2,88,40,4.61
333,Kargil,IN,2021-04-16 19:51:46,34.5667,76.1,35.15,70,100,4.81
334,San Patricio,US,2021-04-16 19:51:20,28.017,-97.5169,80.01,83,90,11.5
335,San Juan Bautista,PE,2021-04-16 19:51:47,-14.0108,-75.7358,73.4,68,0,6.91
336,Nalut,LY,2021-04-16 19:51:47,30.3333,10.85,79.66,14,44,8.16
337,Romny,UA,2021-04-16 19:51:47,50.751,33.4747,42.08,88,89,6.78
338,Ramhormoz,IR,2021-04-16 19:51:47,31.28,49.6035,75.6,13,0,3.33
339,Morondava,MG,2021-04-16 19:51:48,-20.2833,44.2833,76.42,61,84,16.91
340,Fairbanks,US,2021-04-16 19:51:20,64.8378,-147.7164,37.4,64,1,1.41
341,Sisimiut,GL,2021-04-16 19:51:48,66.9395,-53.6735,6.96,63,100,3.2
342,Cotonou,BJ,2021-04-16 19:51:48,6.3654,2.4183,84.2,70,40,6.91
343,Orange,US,2021-04-16 19:51:49,33.7,-117.7675,71.01,55,20,8.05
344,Shache,CN,2021-04-16 19:51:49,38.4167,77.2406,60.28,31,95,6.4
345,San Martin,AR,2021-04-16 19:49:29,-33.081,-68.4681,82.4,42,0,8.05
346,Port Said,EG,2021-04-16 19:51:49,31.2565,32.2841,66.2,82,0,10.36
347,Turukhansk,RU,2021-04-16 19:51:50,65.8167,87.9833,-18.38,99,86,4.25
348,Visnes,NO,2021-04-16 19:51:50,59.3556,5.2242,44.6,81,48,8.05
349,Bundaberg,AU,2021-04-16 19:51:50,-24.85,152.35,72.0,94,75,6.91
350,Sirjan,IR,2021-04-16 19:51:51,29.452,55.6814,64.17,9,0,5.26
351,Aklavik,CA,2021-04-16 19:51:51,68.2191,-135.0107,23.0,63,75,0.87
352,Vila Do Maio,CV,2021-04-16 19:51:51,15.1333,-23.2167,71.6,68,40,21.85
353,Morros,BR,2021-04-16 19:51:52,-9.4467,-46.3003,86.34,47,99,3.74
354,Skibbereen,IE,2021-04-16 19:51:52,51.55,-9.2667,46.4,76,75,8.05
355,Richards Bay,ZA,2021-04-16 19:51:20,-28.783,32.0377,66.45,62,96,12.01
356,Terenos,BR,2021-04-16 19:51:53,-20.4422,-54.8603,69.8,88,75,18.41
357,Sete,FR,2021-04-16 19:51:53,43.4018,3.6966,50.0,50,0,5.75
358,Uniontown,US,2021-04-16 19:49:18,39.9001,-79.7164,45.0,47,100,3.0
359,San Cristobal,VE,2021-04-16 19:51:53,7.7669,-72.225,91.4,55,40,11.5
360,Norman Wells,CA,2021-04-16 19:51:53,65.282,-126.8329,39.2,65,40,2.3
361,Dinard,FR,2021-04-16 19:51:54,48.6314,-2.0614,46.4,61,0,11.5
362,Santa Rosa,PH,2021-04-16 19:51:54,14.3122,121.1114,80.6,74,20,3.44
363,Muros,ES,2021-04-16 19:51:54,42.7762,-9.0603,57.0,56,61,5.99
364,Kangaba,ML,2021-04-16 19:51:55,11.9333,-8.4167,91.94,24,21,3.6
365,Lichuan,CN,2021-04-16 19:51:55,30.3,108.85,47.52,92,100,1.5
366,Bogorodskoye,RU,2021-04-16 19:51:55,56.55,37.8833,48.04,83,100,14.41
367,Byron Bay,AU,2021-04-16 19:51:56,-28.65,153.6167,64.4,82,90,6.91
368,Vardo,NO,2021-04-16 19:50:45,70.3705,31.1107,37.4,87,40,20.71
369,Holoby,UA,2021-04-16 19:51:56,51.0865,25.0077,39.0,94,100,1.01
370,Jardim,BR,2021-04-16 19:51:56,-21.4803,-56.1381,82.24,47,78,3.15
371,Pagudpud,PH,2021-04-16 19:51:57,18.5616,120.7868,76.96,81,53,9.69
372,Santa Isabel Do Rio Negro,BR,2021-04-16 19:51:57,-0.4139,-65.0192,79.48,93,100,5.23
373,Narasannapeta,IN,2021-04-16 19:51:57,18.4167,84.05,80.98,75,18,7.81
374,Kirundo,BI,2021-04-16 19:51:58,-2.5833,30.1667,62.17,95,100,2.48
375,Labuhan,ID,2021-04-16 19:51:58,-6.8844,112.2051,76.82,86,70,7.85
376,Lorengau,PG,2021-04-16 19:50:41,-2.0226,147.2712,81.3,76,100,7.54
377,Mapimi,MX,2021-04-16 19:51:58,25.8167,-103.85,93.99,5,40,4.38
378,Mezen,RU,2021-04-16 19:51:58,65.8522,44.24,34.99,92,100,10.47
379,Chapais,CA,2021-04-16 19:47:55,49.7834,-74.8492,53.6,28,90,9.22
380,College,US,2021-04-16 19:51:59,64.8569,-147.8028,37.4,60,1,1.52
381,Paraiso,CR,2021-04-16 19:51:59,9.8383,-83.8656,82.4,73,40,14.97
382,Petrokamenskoye,RU,2021-04-16 19:51:59,57.716,60.6484,34.07,59,0,3.71
383,Sembakung,ID,2021-04-16 19:52:00,3.8167,117.25,72.57,99,100,2.19
384,Quatre Cocos,MU,2021-04-16 19:52:00,-20.2078,57.7625,80.01,94,75,5.75
385,Dumka,IN,2021-04-16 19:52:00,24.2667,87.25,79.77,58,18,9.22
386,Verkhoyansk,RU,2021-04-16 19:52:01,67.5447,133.385,10.98,90,100,5.75
387,Marsaxlokk,MT,2021-04-16 19:52:01,35.8419,14.5431,57.2,77,75,24.16
388,Vao,NC,2021-04-16 19:52:01,-22.6667,167.4833,74.01,81,28,15.95
389,Mana,GF,2021-04-16 19:52:02,5.6592,-53.7767,81.9,70,39,10.27
390,Clyde River,CA,2021-04-16 19:50:59,70.4692,-68.5914,12.2,85,75,31.07
391,Canon City,US,2021-04-16 19:52:02,38.441,-105.2424,37.99,75,75,5.75
392,Luwuk,ID,2021-04-16 19:47:46,-0.9516,122.7875,75.63,87,89,3.87
393,Inhambane,MZ,2021-04-16 19:52:02,-23.865,35.3833,73.4,64,75,16.11
394,Mayo,US,2021-04-16 19:47:30,38.8876,-76.5119,59.0,41,40,16.11
395,Zemio,CF,2021-04-16 19:52:03,5.0314,25.1361,76.06,55,94,3.53
396,Polyarnyy,RU,2021-04-16 19:52:03,69.1989,33.4478,42.8,65,0,6.71
397,Marck,FR,2021-04-16 19:52:03,50.949,1.9433,45.0,88,6,3.0
398,Suksun,RU,2021-04-16 19:52:04,57.1431,57.3949,37.17,68,7,5.64
399,Charters Towers,AU,2021-04-16 19:49:19,-20.1,146.2667,65.43,89,3,5.61
400,Khasan,RU,2021-04-16 19:52:04,42.4308,130.6434,41.68,72,67,4.12
401,Sobolevo,RU,2021-04-16 19:51:42,54.4299,31.8996,48.58,88,87,8.3
402,Chapada Dos Guimaraes,BR,2021-04-16 19:52:04,-15.4606,-55.7497,91.4,46,75,8.05
403,Celestun,MX,2021-04-16 19:52:05,20.8667,-90.4,88.83,52,0,10.51
404,Puksoozero,RU,2021-04-16 19:52:05,62.5903,40.6066,32.65,94,6,2.48
405,Labrea,BR,2021-04-16 19:52:05,-7.2586,-64.7981,82.13,82,100,2.46
406,Kasempa,ZM,2021-04-16 19:51:10,-13.4584,25.8338,62.19,64,3,5.41
407,Talnakh,RU,2021-04-16 19:52:06,69.4865,88.3972,-8.34,99,100,4.21
408,Bibiani,GH,2021-04-16 19:52:06,6.4635,-2.3194,74.71,92,86,1.77
409,San Juan,AR,2021-04-16 19:52:01,-31.5375,-68.5364,85.95,26,1,4.72
410,Praia,CV,2021-04-16 19:52:06,14.9215,-23.5087,71.6,68,40,21.85
411,Gizo,SB,2021-04-16 19:52:07,-8.103,156.8419,82.09,77,97,6.6
412,Smithers,CA,2021-04-16 19:52:07,54.7804,-127.1743,57.2,38,1,2.3
413,Ikeda,JP,2021-04-16 19:52:07,34.8221,135.4298,57.99,100,100,5.79
414,Urucara,BR,2021-04-16 19:52:07,-2.5364,-57.76,81.05,86,100,3.78
415,Oyama,JP,2021-04-16 19:52:08,36.3,139.8,63.0,76,75,3.44
416,Alamogordo,US,2021-04-16 19:47:47,32.8995,-105.9603,72.0,9,1,3.44
417,Ayolas,PY,2021-04-16 19:52:08,-27.4,-56.9,81.54,64,77,4.63
418,Ahipara,NZ,2021-04-16 19:51:30,-35.1667,173.1667,61.34,82,50,14.05
419,La Paz,BO,2021-04-16 19:51:50,-16.5,-68.15,60.55,36,3,0.69
420,Itapage,BR,2021-04-16 19:52:09,-3.6867,-39.5861,79.81,72,58,6.06
421,Hervey Bay,AU,2021-04-16 19:52:09,-25.2986,152.8535,72.0,94,75,6.91
422,Kruisfontein,ZA,2021-04-16 19:52:09,-34.0033,24.7314,62.01,62,0,8.99
423,Namibe,AO,2021-04-16 19:52:09,-15.1961,12.1522,82.47,65,0,7.0
424,Shaoyang,CN,2021-04-16 19:52:10,27.2315,111.4525,57.79,90,95,2.42
425,Hailey,US,2021-04-16 19:52:10,43.5196,-114.3153,48.2,29,75,5.75
426,Scarborough,GB,2021-04-16 19:52:10,54.2797,-0.4044,41.0,76,15,7.9
427,Buchanan,LR,2021-04-16 19:49:24,5.8808,-10.0467,77.0,94,75,9.22
428,Nazarovo,RU,2021-04-16 19:52:11,56.0064,90.3914,28.96,96,100,4.81
429,Blagoyevo,RU,2021-04-16 19:52:11,63.3667,47.9167,34.48,89,13,5.82
430,Kargasok,RU,2021-04-16 19:52:11,59.0556,80.8572,17.89,58,1,9.57
431,Honningsvag,NO,2021-04-16 19:52:12,70.9821,25.9704,41.0,81,75,35.68
432,Kuliyapitiya,LK,2021-04-16 19:52:12,7.4688,80.0401,78.8,83,20,4.61
433,Pokrovsk,UA,2021-04-16 19:50:08,48.282,37.1758,42.4,84,32,7.81
434,Sao Joao Da Barra,BR,2021-04-16 19:52:12,-21.6403,-41.0511,80.6,61,40,14.97
435,Pundaguitan,PH,2021-04-16 19:52:13,6.3711,126.1689,82.51,76,100,10.89
436,Dingle,PH,2021-04-16 19:52:13,10.9995,122.6711,76.57,87,76,5.3
437,Washougal,US,2021-04-16 19:52:13,45.5826,-122.3534,75.99,23,1,5.75
438,Havre-Saint-Pierre,CA,2021-04-16 19:51:24,50.2334,-63.5986,35.6,64,1,11.5
439,Anori,BR,2021-04-16 19:52:14,-3.7728,-61.6442,81.45,90,92,2.55
440,Severo-Kurilsk,RU,2021-04-16 19:51:04,50.6789,156.125,31.46,78,5,11.68
441,Evensk,RU,2021-04-16 19:47:21,61.95,159.2333,15.98,94,100,1.25
442,Potsdam,DE,2021-04-16 19:52:14,52.3989,13.0657,46.0,53,90,7.58
443,Magole,TZ,2021-04-16 19:52:14,-6.3667,37.3667,70.21,95,83,1.16
444,Wagar,SD,2021-04-16 19:52:15,16.1525,36.2032,87.87,34,55,9.35
445,Hokitika,NZ,2021-04-16 19:52:15,-42.7167,170.9667,47.46,83,8,4.09
446,Camaguey,CU,2021-04-16 19:52:15,21.3808,-77.9169,93.2,29,20,4.61
447,Kaeo,NZ,2021-04-16 19:52:16,-35.1,173.7833,61.0,89,27,5.99
448,Erzin,TR,2021-04-16 19:52:16,36.9559,36.2,66.99,72,11,3.49
449,Pangody,RU,2021-04-16 19:52:16,65.85,74.4859,18.55,87,98,16.75
450,Nyrob,RU,2021-04-16 19:52:17,60.733,56.7202,27.12,93,12,3.18
451,Dmitriyevka,RU,2021-04-16 19:52:17,54.75,55.3333,51.01,62,40,8.95
452,Karema,TZ,2021-04-16 19:52:17,-6.8205,30.4389,70.09,88,97,4.65
453,Codrington,AU,2021-04-16 19:51:37,-38.2667,141.9667,54.07,68,100,6.29
454,Jalingo,NG,2021-04-16 19:52:17,8.8833,11.3667,89.35,36,49,4.21
455,Port Keats,AU,2021-04-16 19:52:18,-14.25,129.55,78.37,59,94,5.53
456,Cap-Aux-Meules,CA,2021-04-16 19:52:18,47.3821,-61.8597,37.4,81,52,16.11
457,Zaysan,KZ,2021-04-16 19:52:18,47.4667,84.8667,52.61,32,100,3.85
458,Zelenoborskiy,RU,2021-04-16 19:52:19,66.845,32.3622,30.74,93,83,3.96
459,Anlu,CN,2021-04-16 19:52:19,31.1661,112.5831,59.14,84,100,2.93
460,Port Moresby,PG,2021-04-16 19:52:19,-9.4431,147.1797,75.85,91,99,4.88
461,Tigil,RU,2021-04-16 19:52:20,57.8,158.6667,15.71,93,83,7.38
462,Bonavista,CA,2021-04-16 19:52:20,48.6499,-53.1147,35.6,64,96,5.75
463,Piterka,RU,2021-04-16 19:52:20,50.6803,47.4454,58.5,50,97,7.02
464,Anderson,US,2021-04-16 19:52:20,34.5334,-82.6499,66.0,34,1,6.64
465,Fengrun,CN,2021-04-16 19:52:21,39.8333,118.1167,43.77,19,0,10.04
466,Coruripe,BR,2021-04-16 19:52:21,-10.1256,-36.1756,78.82,76,54,7.49
467,Noyabrsk,RU,2021-04-16 19:52:21,63.1994,75.4507,14.83,79,100,18.97
468,Strezhevoy,RU,2021-04-16 19:52:22,60.7333,77.5889,15.8,79,0,6.71
469,Torrington,US,2021-04-16 19:52:22,41.8007,-73.1212,39.99,96,100,8.01
470,Quelimane,MZ,2021-04-16 19:52:22,-17.8786,36.8883,78.8,73,20,5.75
471,Port-Gentil,GA,2021-04-16 19:52:22,-0.7193,8.7815,80.6,89,40,6.91
472,Winfield,US,2021-04-16 19:52:23,37.2398,-96.9956,48.2,93,90,16.11
473,Sena Madureira,BR,2021-04-16 19:52:23,-9.0656,-68.6569,83.89,73,90,1.99
474,Mayskiy,RU,2021-04-16 19:52:23,47.6931,40.1025,51.8,82,40,7.11
475,Villa Bruzual,VE,2021-04-16 19:52:24,9.3328,-69.1208,90.05,46,100,1.97
476,Zabol,AF,2021-04-16 19:52:24,32.25,67.25,57.4,35,3,12.37
477,Grand-Lahou,CI,2021-04-16 19:52:24,5.1367,-5.0242,82.24,81,98,9.93
478,Arman,RU,2021-04-16 19:52:25,59.7,150.1667,13.68,95,91,3.96
479,Fortuna Foothills,US,2021-04-16 19:52:25,32.6578,-114.4119,82.0,12,1,4.61
480,Qandala,SO,2021-04-16 19:52:25,11.472,49.8728,82.65,63,0,5.01
481,Shchebetovka,UA,2021-04-16 19:52:25,44.9333,35.15,44.94,75,35,2.64
482,Tottori,JP,2021-04-16 19:48:51,35.5,134.2333,56.7,94,100,7.0
483,South Lake Tahoe,US,2021-04-16 19:49:41,38.9332,-119.9844,60.01,40,40,9.22
484,Asau,RO,2021-04-16 19:47:37,46.4333,26.4,39.99,46,2,5.88
485,Topolobampo,MX,2021-04-16 19:52:26,25.6,-109.05,88.0,57,75,13.8
486,Paamiut,GL,2021-04-16 19:52:26,61.994,-49.6678,17.24,73,61,24.65
487,Ust-Maya,RU,2021-04-16 19:48:02,60.4167,134.5333,27.36,75,100,10.92
488,Naze,JP,2021-04-16 19:52:27,28.3667,129.4833,67.24,86,96,16.33
489,Katobu,ID,2021-04-16 19:52:27,-4.9408,122.5276,72.57,92,14,2.57
490,Noumea,NC,2021-04-16 19:52:27,-22.2763,166.4572,75.0,94,0,9.37
491,Karatau,KZ,2021-04-16 19:52:28,43.1667,70.4667,54.16,49,3,5.99
492,Amatan,MX,2021-04-16 19:52:28,17.35,-92.75,100.87,24,5,6.08
493,Riohacha,CO,2021-04-16 19:52:28,11.5444,-72.9072,81.72,77,100,13.18
494,Nizhniy Kuranakh,RU,2021-04-16 19:52:29,58.8353,125.4869,34.02,68,100,11.74
495,Havoysund,NO,2021-04-16 19:52:29,70.9963,24.6622,42.8,81,75,35.68
496,Verkh-Usugli,RU,2021-04-16 19:52:29,52.7,115.1667,24.78,74,51,3.11
497,Seydi,TM,2021-04-16 19:52:30,39.4816,62.9137,69.51,22,63,7.9
498,Chikwawa,MW,2021-04-16 19:52:30,-16.0335,34.8009,73.38,72,5,7.09
499,Imbituba,BR,2021-04-16 19:52:30,-28.24,-48.6703,78.8,69,75,6.91
500,Tilichiki,RU,2021-04-16 19:52:31,60.4667,166.1,22.69,92,100,5.97
501,Karratha,AU,2021-04-16 19:52:31,-20.7377,116.8463,80.47,46,3,9.95
502,Mahibadhoo,MV,2021-04-16 19:52:31,3.7833,72.9667,82.71,73,93,6.06
503,Uray,RU,2021-04-16 19:51:16,60.1247,64.7758,31.68,48,100,8.14
504,Hovd,MN,2021-04-16 19:52:32,48.0056,91.6419,43.02,31,0,8.57
505,Berbera,SO,2021-04-16 19:52:32,10.4396,45.0143,81.68,77,0,4.9
506,Grand Gaube,MU,2021-04-16 19:51:02,-20.0064,57.6608,80.01,83,21,4.0
507,Umm Kaddadah,SD,2021-04-16 19:52:32,13.6017,26.6876,78.53,7,44,12.33
508,Puerto Colombia,CO,2021-04-16 19:51:13,10.9878,-74.9547,87.8,66,75,10.36
509,Bras-Panon,RE,2021-04-16 19:52:33,-20.9967,55.6782,75.2,88,90,9.22
510,Lazaro Cardenas,MX,2021-04-16 19:52:33,17.9583,-102.2,83.07,53,3,9.73
511,Balotra,IN,2021-04-16 19:52:33,25.8333,72.2333,78.8,45,0,1.9
512,Ulan-Ude,RU,2021-04-16 19:52:34,51.8261,107.6098,26.6,68,38,6.71
513,Saint George,US,2021-04-16 19:52:34,37.1041,-113.5841,66.99,22,1,4.61
514,Hirara,JP,2021-04-16 19:52:34,24.8,125.2833,74.34,85,88,8.12
515,Esmeraldas,BR,2021-04-16 19:52:35,-19.7625,-44.3139,78.8,38,0,6.91
516,Kavaratti,IN,2021-04-16 19:52:35,10.5669,72.642,83.95,72,9,4.81
517,Kenai,US,2021-04-16 19:51:44,60.5544,-151.2583,42.8,70,1,9.22
518,Thoen,TH,2021-04-16 19:52:35,17.6129,99.2161,77.0,36,90,2.26
519,Hay River,CA,2021-04-16 19:52:35,60.8156,-115.7999,39.2,60,100,4.61
520,Weligama,LK,2021-04-16 19:52:36,5.9667,80.4167,76.66,87,100,3.36
521,Matagami,CA,2021-04-16 19:52:36,49.7502,-77.6328,48.2,61,1,9.22
522,Artesia,US,2021-04-16 19:52:36,33.8658,-118.0831,73.0,59,1,4.61
523,Ambon,ID,2021-04-16 19:52:37,-3.6954,128.1814,80.71,76,37,7.94
524,Bugene,TZ,2021-04-16 19:52:37,-1.5911,31.1403,58.33,93,96,5.08
525,Kampene,CD,2021-04-16 19:52:37,-3.6,26.6667,68.79,97,82,2.08
526,Ascension,US,2021-04-16 19:52:38,30.2169,-90.9001,66.2,82,90,8.05
527,Caravelas,BR,2021-04-16 19:52:38,-17.7125,-39.2481,76.82,69,6,7.29
528,Korla,CN,2021-04-16 19:52:38,41.7597,86.1469,59.7,23,89,3.02
529,Raudeberg,NO,2021-04-16 19:52:38,61.9875,5.1352,41.0,67,0,6.73
530,Loreto,MX,2021-04-16 19:52:39,22.2667,-101.9667,84.72,10,0,17.27
531,Zlitan,LY,2021-04-16 19:52:39,32.4674,14.5687,71.46,51,100,14.03
532,Teya,RU,2021-04-16 19:52:39,60.3778,92.6267,5.13,87,99,8.68
533,La Asuncion,VE,2021-04-16 19:52:40,11.0333,-63.8628,81.66,72,100,20.56
534,Tumbi,TZ,2021-04-16 19:52:40,-5.0667,32.7333,61.84,96,99,3.11
535,Buraydah,SA,2021-04-16 19:52:04,26.326,43.975,80.6,21,40,11.5
536,Zhezkazgan,KZ,2021-04-16 19:52:40,47.8043,67.7144,55.9,35,15,5.5
537,Lixourion,GR,2021-04-16 19:52:41,38.2019,20.4314,59.38,74,100,11.07
538,Huicheng,CN,2021-04-16 19:52:41,23.0385,116.2899,69.8,88,75,6.71
539,Asfi,MA,2021-04-16 19:52:16,32.2994,-9.2372,63.88,83,0,19.84
540,Oktyabrskoye,RU,2021-04-16 19:52:41,43.0645,44.7417,55.0,71,13,8.95
541,Campbellsville,US,2021-04-16 19:52:42,37.3434,-85.3419,61.0,47,1,5.75
542,La Orilla,MX,2021-04-16 19:52:42,17.9833,-102.2333,83.14,52,4,9.95
543,Ploemeur,FR,2021-04-16 19:52:42,47.7333,-3.4333,46.99,57,0,11.5
544,Bozeman,US,2021-04-16 19:51:53,45.6796,-111.0386,48.99,45,90,4.61
545,Carlyle,US,2021-04-16 19:52:43,38.6103,-89.3726,59.0,50,99,4.0
546,Nishihara,JP,2021-04-16 19:47:57,26.1842,127.7558,73.4,83,75,11.5
547,Kyshtovka,RU,2021-04-16 19:52:43,56.555,76.6271,26.65,84,13,10.31
548,Freeport,US,2021-04-16 19:52:43,40.6576,-73.5832,53.01,53,75,16.11
549,Lufilufi,WS,2021-04-16 19:52:44,-13.8745,-171.5986,80.6,78,20,10.25
550,Avera,US,2021-04-16 19:51:42,33.194,-82.5271,66.99,36,1,4.61
551,Porto Belo,BR,2021-04-16 19:52:44,-27.1578,-48.5531,78.8,73,20,10.36
552,Liwale,TZ,2021-04-16 19:52:44,-9.7667,37.9333,68.5,96,60,4.38
553,San Fernando,PH,2021-04-16 19:52:45,15.0286,120.6898,80.6,74,75,4.61
554,Baoding,CN,2021-04-16 19:52:45,38.8511,115.4903,44.1,25,0,9.19
555,Pandan Niog,PH,2021-04-16 19:52:45,6.2282,120.5631,82.18,78,99,11.48
556,Polewali,ID,2021-04-16 19:52:46,-3.4324,119.3435,76.1,89,95,2.57
557,Virginia Beach,US,2021-04-16 19:51:22,36.8529,-75.978,66.2,32,20,16.11
558,Dali,CN,2021-04-16 19:52:46,25.7,100.1833,60.73,43,100,5.95
559,Wyndham,US,2021-04-16 19:52:46,37.6985,-77.6125,66.99,31,1,13.8
560,Jaisalmer,IN,2021-04-16 19:52:47,26.9147,70.9181,80.2,33,3,11.97
561,Luancheng,CN,2021-04-16 19:52:47,37.8792,114.6517,50.0,32,0,13.42
562,Belaya Gora,RU,2021-04-16 19:52:47,68.5333,146.4167,-4.94,97,65,7.09
563,Andenes,NO,2021-04-16 19:52:47,69.3143,16.1194,41.0,75,40,13.8
564,Marolambo,MG,2021-04-16 19:52:48,-20.05,48.1167,68.31,97,61,1.66
565,Erenhot,CN,2021-04-16 19:52:48,43.6475,111.9767,33.39,35,0,7.02
566,Apple Valley,US,2021-04-16 19:52:48,34.5008,-117.1859,68.0,17,6,7.0
567,Stafford,GB,2021-04-16 19:49:40,52.8052,-2.1164,44.01,47,31,1.99
568,Namatanai,PG,2021-04-16 19:51:03,-3.6667,152.4333,78.78,79,94,3.96
569,Zhigansk,RU,2021-04-16 19:52:49,66.7697,123.3711,24.42,90,100,17.38
570,Todos Santos,MX,2021-04-16 19:52:49,23.45,-110.2167,66.99,82,90,8.01
571,Sam Roi Yot,TH,2021-04-16 19:52:49,12.2708,99.872,84.0,64,100,4.23
572,Auki,SB,2021-04-16 19:52:50,-8.7676,160.7034,77.45,86,26,3.38
573,Chirilagua,SV,2021-04-16 19:52:50,13.2203,-88.1386,88.83,48,68,7.45
574,Okha,RU,2021-04-16 19:52:50,53.5739,142.9478,30.83,98,100,6.98
575,Zapadnaya Dvina,RU,2021-04-16 19:52:51,56.259,32.0745,50.07,77,100,12.62
576,Naron,ES,2021-04-16 19:52:51,43.5167,-8.1528,52.0,54,0,10.36
577,Obodivka,UA,2021-04-16 19:52:51,48.4051,29.2477,39.99,83,49,13.76
578,Almeria,ES,2021-04-16 19:52:52,37.1667,-2.3333,59.0,72,90,4.61
579,Port Lincoln,AU,2021-04-16 19:52:52,-34.7333,135.8667,56.43,76,11,5.91
580,Kunmadaras,HU,2021-04-16 19:52:52,47.4333,20.8,41.0,75,75,6.91
581,Leh,IN,2021-04-16 19:52:53,34.1667,77.5833,36.7,63,98,1.43
582,Gat,IL,2021-04-16 19:52:53,31.61,34.7642,72.0,69,0,6.11
583,Yaan,NG,2021-04-16 19:52:53,7.3833,8.5667,84.25,64,99,11.5
584,Waddan,LY,2021-04-16 19:52:53,29.1614,16.139,91.35,9,57,7.67
